TROV,-0.01,-0.01,-0.01,-2.0,-2.0,-2.0
TRUE,-0.25,-0.21,-0.16,-0.17,-0.15,-0.15
TSRI,-0.02,-0.02,-0.02,-0.02,-0.02,0.0
TTEC,-0.02,-0.06,-0.06,-0.07,-0.05
TTMI,-0.09,-0.13,-0.1,-0.08,-0.03,-0.03
TCX,-0.02,-0.01,-0.03,-0.03,-0.06,-0.06
TUES,-0.05,0.0,-0.0,-0.03,-0.05,-0.03
TOUR,-0.1,-0.05,-0.12,-0.02,-0.16,-0.06
HEAR,-3.0,0.0,-0.42,-0.49,-0.04,0.0
TWIN,-0.08,-0.02,-0.1,-0.05,0.01,0.06
USCR,-0.04,-0.11,-0.09,-0.05,-0.04
PRTS,-0.03,-0.02,-0.07,0.04,-0.04,-0.04
USEG,-0.71,-0.72,-9.3,-2.0,0.0,-0.17
GROW,1.27,-0.33,-1.17,-0.29,0.17,-0.67
USAU,-0.03,-0.04,-0.04,-0.12,-0.12,-0.12
UBNT,0.1,-0.01,0.02,0.17,-0.13,0.02
UFPT,-0.04,-0.02,-0.04,-0.01,-0.05,-0.03
ULTA,-0.05,-0.04,-0.01,-0.05,-0.04,-0.05
UCTT,-0.05,-0.04,-0.03,-0.01,0.03,0.03
UPL,-0.14,-4.44,-0.35,0.13,-0.25,-0.25
RARE,-0.25,-0.25,-0.25,-16.0,1.82,1.82
ULBI,-0.09,-0.08,-0.05,0.01,0.16,0.16
QURE,-2.33,-9.7,-0.04,-1.15,-0.64,-0.64
UAL,-0.04,0.04,-0.09,-0.03,-0.1,-0.1
UNFI,0.01,0.01,-0.02,-0.02,0.01,-0.03
USLM,-0.09,-0.15,-0.14,-0.05,-0.13,-0.13
UTHR,-0.01,0.18,0.04,-0.03,-0.12,-0.12
UG,0.0,0.0,0.0,0.09,0.0,0.0
UNIT,0.0,0.0,-0.49,-0.45,-0.45
OLED,-0.03,-0.52,-0.16,-0.09,-0.26,-0.26
UEIC,-0.02,-0.05,0.0,-0.05,-0.03,-0.01
UFPI,-0.01,-0.03,-0.02,-0.0,0.01,0.01
ULH,-0.01,-0.03,-0.03,-0.04,-0.05,-0.01
USAP,-0.04,-0.22,-0.08,0.03,-0.02,-0.02
UPLD,-0.22,-0.32,-0.17,-0.24,-0.28,-0.17
UONE,-0.22,-0.27,-0.26,-0.11,0.19,0.21
UONEK,-0.22,-0.27,-0.26,-0.11,0.19,0.21
URBN,-0.05,-0.03,-0.05,-0.06,-0.05,-0.05
URGN,-0.05,-0.05,-0.33,-1.25,-39.0,-39.0
ECOL,-0.07,-0.08,-0.09,-0.06,-0.05,-0.05
USAT,-0.14,0.5,0.02,-0.17,0.05,-0.13
USATP,-0.14,0.5,0.02,-0.17,0.05,-0.13
USAK,-0.07,-0.1,-0.07,-0.06,-0.05,-0.05
UTMD,-0.03,-0.1,-0.05,-0.08,-0.2,-0.1
UTSI,-0.13,-0.11,-0.08,-0.07,0.03,0.36
VLRX,0.36,0.36,-0.8,-0.85,-0.35,-0.35
VALU,0.11,0.17,0.14,0.4,0.39,0.22
VNDA,2.04,-0.47,-0.07,-0.08,-0.03,-0.03
VREX,-0.01,-0.01,-0.01,-0.03,-0.07,-0.06
VRNS,-0.12,-0.14,-0.15,-0.14,-0.2,-0.2
VBLT,-0.2,-0.2,-0.2,-0.2,-0.43,-0.57
VXRT,-0.12,-0.36,-1.22,0.11,-0.75,-0.75
VBIV,-0.75,-6.0,-4.0,-8.0,-6.0,-6.0
VECO,-0.28,-0.1,-0.3,-0.16,-0.68,-0.68
VEON,-0.3,-0.28,0.05,-0.31,-0.21,-0.21
VRA,-0.05,-0.13,-0.03,-0.09,-0.08,-0.06
VCYT,-0.03,-0.14,-0.05,-0.1,-0.24
VSTM,-0.24,-0.24,-0.24,-0.24,0.11,0.11
VCEL,0.17,-0.06,0.0,-0.06,-0.09,-0.09
VRNT,-0.14,-0.14,-0.12,-0.19,-0.16,-0.13
VRSN,-0.24,-0.26,-0.2,-0.21,-0.1,-0.1
VRSK,-0.05,-0.06,0.02,-0.09,-0.14,-0.14
VERI,-0.14,-0.14,-0.57,0.0,-2.0,-0.95
VRML,-0.33,-0.67,-0.5,-0.33,-0.67,-1.0
VTNR,-0.02,-0.07,0.1,-0.03,-0.04,-0.04
VRTX,-0.39,-0.19,-0.2,-0.23,0.27,0.27
VERU,-0.08,0.18,0.09,-0.57,-0.75,-0.45
VIA,-0.01,-0.03,0.01,0.02,-0.01,-0.04
VIAB,-0.01,-0.03,0.01,0.02,-0.01,-0.04
VSAT,-0.12,-0.16,-0.22,-0.19,-0.25,-0.27
VIAV,-0.11,-0.1,-0.17,0.11,-0.13,-0.13
VICL,-0.4,-0.1,-0.07,-0.29,-1.0,-1.0
VICR,-0.07,-0.03,-0.04,0.01,-0.01,-0.01
VCTR,-0.01,-0.01,-0.15,-0.15,-0.17,-0.18
VRAY,-0.18,-1.17,-0.5,-1.05,-0.06,0.25
VLGEA,-0.03,0.01,-0.02,-0.01,-0.02,-0.02
VNOM,-0.37,-0.53,-1.01,-0.16,-0.35,-0.35
VIRC,-0.01,-0.01,-0.02,0.1,-0.03,-0.02
VRTS,0.35,0.64,0.06,0.52,0.25,0.25
VRTSP,0.35,0.64,0.06,0.52,0.25,0.25
VRTU,0.02,-0.04,-0.01,-0.0,-0.01,-0.04
VTGN,-0.04,-0.04,-0.04,-3.0,-3.0,-3.0
VC,-0.08,0.6,-0.01,-0.01,-0.01,-0.01
VIVE,8.0,8.0,0.0,-0.29,-0.13,-0.26
VVPR,-0.26,-0.26,-0.26,0.0,-1.09,-0.56
VVUS,-0.39,-0.49,-0.12,-0.23,-0.2,-0.2
VOD,1.38,-0.09,-0.35,-0.43,-0.24,-0.43
VOXX,-0.12,-0.06,-0.05,0.01,0.12,-0.05
VYGR,-0.05,-4.18,0.14,0.14,-9.0,-9.0
VSEC,-0.07,-0.07,-0.02,-0.03,-0.01,-0.01
VTVT,-2.5,10.0,32.0,32.0,1.58,1.58
VUZI,-2.5,-1.0,-0.33,-2.5,-0.67,0.0
WBA,-0.03,-0.01,-0.03,-0.03,-0.02,-0.02
WSTG,-0.01,0.0,-0.01,0.02,0.02,-0.01
WDFC,0.01,-0.03,-0.02,0.0,0.0,0.01
WB,-0.15,-0.11,-0.31,-0.2,-0.16,-0.0
WERN,-0.05,-0.12,-0.12,-0.04,-0.1,-0.1
WSTL,0.03,-0.58,-0.11,-0.14,-0.12,-0.16
WDC,-0.08,-0.05,-0.13,-0.16,-0.17,-0.11
WPRT,-0.41,-0.33,-0.28,-0.08,0.13,-0.05
WEYS,0.0,0.07,-0.1,-0.06,0.02,0.02
WHLR,-0.41,-0.32,-0.48,-0.63,-0.58,-0.58
WHLRD,-0.41,-0.32,-0.48,-0.63,-0.58,-0.58
WHLRP,-0.41,-0.32,-0.48,-0.63,-0.58,-0.58
WHF,0.84,4.21,0.04,0.17,0.49,1.0
WHLM,0.0,-0.04,0.02,-0.04,0.0,-0.04
WVVI,-0.08,-0.07,-0.06,0.0,0.0,0.05
WVVIP,-0.08,-0.07,-0.06,0.0,0.0,0.05
WLDN,-0.04,-0.03,-0.07,0.0,0.01
WLFC,-0.32,-0.51,-0.42,-0.27,-0.42,-0.42
WLTW,-0.03,0.03,-0.06,-0.04,-0.09
WSC,-0.09,-0.09,-0.42,-0.42,-0.33,-0.21
WING,-0.07,-0.04,-0.08,0.0,-0.11,-0.11
WINA,0.03,0.0,-0.06,0.0,-0.07,-0.07
WETF,-0.12,-0.25,-0.13,-0.09,0.0,0.0
WIX,-0.41,-0.39,-0.35,-0.3,-0.33,-0.26
WWD,-0.05,-0.05,-0.13,-0.05,-0.05,-0.07
WDAY,-0.47,-0.44,-0.47,-0.48,-0.37,-0.38
WRLD,-0.23,-0.22,-0.22,-0.28,-0.35
WMGI,-0.09,-0.25,-0.68,-0.02,-0.13,-0.13
WYNN,-0.07,-0.09,-0.16,-0.18,-0.06,-0.06
XELB,0.0,-0.33,0.0,-0.15,-0.47,-0.48
XEL,-0.14,-0.19,-0.17,-0.17,-0.16,-0.16
XNCR,0.5,-1.61,-0.81,-0.42,0.24,0.24
XBIO,-3.0,-3.0,-3.0,-15.0,-0.62,0.0
XLNX,-0.07,-0.06,-0.08,-0.13,-0.12,-0.07
XOMA,2.11,0.18,-3.33,0.23,0.0,0.0
XPER,0.13,-0.11,-0.35,-0.55,-0.33,-0.33
XSPA,-29.0,-82.0,-0.35,-0.84,-0.35,-0.69
XNET,-0.43,-0.21,-0.21,-0.26,-0.12,-0.04
YNDX,-0.03,0.03,-0.17,-0.25,-0.16,0.15
YRIV,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03
YTRA,-0.03,-0.03,-0.03,-0.46,-0.25,0.07
YTEN,-0.8,-1.67,-0.67,7.0,-1.0,-1.0
YOGA,-1.0,-1.0,-1.0,-0.16,-0.2,-0.32
YGYI,-0.01,0.02,-0.02,0.0,-0.06,-0.07
YRCW,-0.02,-0.03,-0.02,-0.01,-0.01
YY,-0.23,-0.06,-0.13,-0.11,-0.11,-0.1
ZAGG,-0.14,-0.06,-0.03,-0.12,-0.04,0.01
ZEAL,-2.0,-0.15,0.59,-0.83,0.05,26.0
ZBRA,-0.13,-0.07,-0.14,-0.12,-0.09,-0.09
Z,-0.22,-0.28,-0.27,-0.27,-0.33,-0.33
ZG,-0.28,-0.27,-0.27,-0.33,-0.09,-0.09
ZIOP,5.0,-30.0,-15.29,0.17,0.17
ZIXI,-0.18,-0.2,-0.15,-0.39,-0.03,-0.03
ZKIN,-0.03,0.23,0.16,0.11,0.16,0.16
ZGNX,2.2,3.37,0.1,-5.1,-5.1,-5.1
ZSAN,-0.5,-1.0,-1.0,-1.0,-1.0,-1.0
ZS,-1.0,-0.19,-0.19,-0.23,-0.27,-0.31
ZUMZ,-0.03,-0.06,-0.02,-0.03,-0.04,-0.03
ZYNE,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
ZNGA,-0.32,-0.1,-0.23,-0.08,-0.17,-0.17
